0	24,886
10	24,8859
20	24,8858
30	24,8858
40	24,8857
50	24,8857
60	24,8856
70	24,8856
80	24,8856
90	24,8855
100	24,8855
110	24,8854
120	24,8854
130	24,8854
140	24,8853
150	24,8852
160	24,8852
170	24,8851
180	24,8851
190	24,8851
200	24,885
210	24,8849
220	24,8848
230	24,8848
240	24,8847
250	24,8846
260	24,8846
270	24,8845
280	24,8845
290	24,8844
300	24,8844
310	24,8843
320	24,8843
330	24,8842
340	24,8842
350	24,8842
360	24,8841
370	24,8841
380	24,884
390	24,884
400	24,884
410	24,8839
420	24,8838
430	24,8838
440	24,8837
450	24,8837
460	24,8836
470	24,8836
480	24,8835
490	24,8835
500	24,8835
510	24,8834
520	24,8834
530	24,8833
540	24,8833
550	24,8832
560	24,8832
570	24,8831
580	24,883
590	24,883
600	24,883
610	24,8829
620	24,8829
630	24,8828
640	24,8828
650	24,8827
660	24,8827
670	24,8827
680	24,8826
690	24,8826
700	24,8824
710	24,8824
720	24,8824
730	24,8823
740	24,8823
750	24,8822
760	24,8822
770	24,8821
780	24,8821
790	24,882
800	24,882
810	24,8819
820	24,8819
830	24,8818
840	24,8818
850	24,8817
860	24,8817
870	24,8816
880	24,8816
890	24,8815
900	24,8815
910	24,8814
920	24,8814
930	24,8813
940	24,8813
950	24,8813
960	24,8812
970	24,8811
980	24,8811
990	24,881
1000	24,881
1010	24,8809
1020	24,8809
1030	24,8808
1040	24,8808
1050	24,8807
1060	24,8807
1070	24,8806
1080	24,8806
1090	24,8805
1100	24,8804
1110	24,8804
1120	24,8804
1130	24,8803
1140	24,8803
1150	24,8802
1160	24,8802
1170	24,8801
1180	24,8801
1190	24,8801
1200	24,88
1210	24,88
1220	24,8799
1230	24,8799
1240	24,8798
1250	24,8797
1260	24,8797
1270	24,8796
1280	24,8796
1290	24,8795
1300	24,8795
1310	24,8794
1320	24,8794
1330	24,8794
1340	24,8793
1350	24,8793
1360	24,8792
1370	24,8791
1380	24,8791
1390	24,879
1400	24,879
1410	24,8789
1420	24,8789
1430	24,8789
1440	24,8788
1450	24,8788
1460	24,8787
1470	24,8787
1480	24,8786
1490	24,8786
1500	24,8785
1510	24,8784
1520	24,8784
1530	24,8784
1540	24,8783
1550	24,8783
1560	24,8782
1570	24,8782
1580	24,8782
1590	24,8781
1600	24,878
1610	24,878
1620	24,878
1630	24,8779
1640	24,8779
1650	24,8778
1660	24,8777
1670	24,8777
1680	24,8776
1690	24,8776
1700	24,8776
1710	24,8775
1720	24,8774
1730	24,8774
1740	24,8774
1750	24,8773
1760	24,8773
1770	24,8772
1780	24,8772
1790	24,8772
1800	24,8771
1810	24,877
1820	24,877
1830	24,8769
1840	24,8769
1850	24,8768
1860	24,8768
1870	24,8768
1880	24,8767
1890	24,8766
1900	24,8766
1910	24,8766
1920	24,8765
1930	24,8765
1940	24,8764
1950	24,8763
1960	24,8763
1970	24,8762
1980	24,8762
1990	24,8762
2000	24,8761
2010	24,8761
2020	24,876
2030	24,876
2040	24,8759
2050	24,8759
2060	24,8758
2070	24,8758
2080	24,8758
2090	24,8757
2100	24,8756
2110	24,8756
2120	24,8755
2130	24,8755
2140	24,8755
2150	24,8754
2160	24,8754
2170	24,8753
2180	24,8753
2190	24,8752
2200	24,8752
2210	24,8751
2220	24,8751
2230	24,875
2240	24,875
2250	24,8749
2260	24,8749
2270	24,8748
2280	24,8748
2290	24,8747
2300	24,8747
2310	24,8746
2320	24,8746
2330	24,8746
2340	24,8745
2350	24,8745
2360	24,8744
2370	24,8744
2380	24,8743
2390	24,8743
2400	24,8742
2410	24,8742
2420	24,8741
2430	24,8741
2440	24,874
2450	24,874
2460	24,8739
2470	24,8739
2480	24,8739
2490	24,8738
2500	24,8737
2510	24,8737
2520	24,8736
2530	24,8736
2540	24,8735
2550	24,8735
2560	24,8735
2570	24,8734
2580	24,8734
2590	24,8733
2600	24,8733
2610	24,8732
2620	24,8731
2630	24,8731
2640	24,8731
2650	24,873
2660	24,873
2670	24,8729
2680	24,8729
2690	24,8728
2700	24,8728
2710	24,8727
2720	24,8727
2730	24,8727
2740	24,8726
2750	24,8725
2760	24,8724
2770	24,8724
2780	24,8724
2790	24,8723
2800	24,8723
2810	24,8722
2820	24,8722
2830	24,8721
2840	24,8721
2850	24,8721
2860	24,872
2870	24,872
2880	24,8719
2890	24,8719
2900	24,8718
2910	24,8718
2920	24,8717
2930	24,8717
2940	24,8716
2950	24,8716
2960	24,8715
2970	24,8715
2980	24,8715
2990	24,8714
3000	24,8714
3010	24,8713
3020	24,8713
3030	24,8712
3040	24,8711
3050	24,8711
3060	24,871
3070	24,871
3080	24,8709
3090	24,8709
3100	24,8708
3110	24,8708
3120	24,8708
3130	24,8707
3140	24,8707
3150	24,8706
3160	24,8706
3170	24,8705
3180	24,8705
3190	24,8704
3200	24,8704
3210	24,8703
3220	24,8703
3230	24,8702
3240	24,8702
3250	24,8702
3260	24,8701
3270	24,8701
3280	24,87
3290	24,87
3300	24,8699
3310	24,8699
3320	24,8698
3330	24,8698
3340	24,8697
3350	24,8697
3360	24,8696
3370	24,8696
3380	24,8695
3390	24,8695
3400	24,8695
3410	24,8694
3420	24,8694
3430	24,8693
3440	24,8693
3450	24,8692
3460	24,8691
3470	24,8691
3480	24,8691
3490	24,869
3500	24,869
3510	24,8689
3520	24,8689
3530	24,8688
3540	24,8688
3550	24,8688
3560	24,8687
3570	24,8687
3580	24,8686
3590	24,8686
3600	24,8685
3610	24,8684
3620	24,8684
3630	24,8684
3640	24,8683
3650	24,8683
3660	24,8682
3670	24,8682
3680	24,8681
3690	24,8681
3700	24,8681
3710	24,868
3720	24,868
3730	24,8679
3740	24,8678
3750	24,8678
3760	24,8678
3770	24,8677
3780	24,8677
3790	24,8676
3800	24,8676
3810	24,8675
3820	24,8675
3830	24,8674
3840	24,8674
3850	24,8674
3860	24,8673
3870	24,8673
3880	24,8672
3890	24,8671
3900	24,8671
3910	24,867
3920	24,867
3930	24,867
3940	24,8669
3950	24,8669
3960	24,8668
3970	24,8668
3980	24,8667
3990	24,8667
4000	24,8666
4010	24,8665
4020	24,8665
4030	24,8665
4040	24,8664
4050	24,8664
4060	24,8663
4070	24,8663
4080	24,8663
4090	24,8662
4100	24,8662
4110	24,8661
4120	24,8661
4130	24,866
4140	24,866
4150	24,866
4160	24,8659
4170	24,8658
4180	24,8658
4190	24,8657
4200	24,8657
4210	24,8656
4220	24,8656
4230	24,8655
4240	24,8655
4250	24,8654
4260	24,8654
4270	24,8654
4280	24,8653
4290	24,8653
4300	24,8652
4310	24,8651
4320	24,8651
4330	24,8651
4340	24,865
4350	24,865
4360	24,8649
4370	24,8649
4380	24,8648
4390	24,8648
4400	24,8648
4410	24,8647
4420	24,8647
4430	24,8646
4440	24,8645
4450	24,8645
4460	24,8644
4470	24,8644
4480	24,8643
4490	24,8643
4500	24,8642
4510	24,8642
4520	24,8642
4530	24,8641
4540	24,8641
4550	24,864
4560	24,864
4570	24,8639
4580	24,8639
4590	24,8638
4600	24,8638
4610	24,8637
4620	24,8637
4630	24,8637
4640	24,8636
4650	24,8636
4660	24,8635
4670	24,8635
4680	24,8634
4690	24,8634
4700	24,8633
4710	24,8633
4720	24,8632
4730	24,8631
4740	24,8631
4750	24,8631
4760	24,863
4770	24,863
4780	24,8629
4790	24,8629
4800	24,8629
4810	24,8628
4820	24,8628
4830	24,8627
4840	24,8627
4850	24,8626
4860	24,8626
4870	24,8626
4880	24,8624
4890	24,8624
4900	24,8624
4910	24,8623
4920	24,8623
4930	24,8622
4940	24,8622
4950	24,8622
4960	24,8621
4970	24,8621
4980	24,862
4990	24,862
5000	24,8619
5010	24,8619
5020	24,8618
5030	24,8618
5040	24,8617
5050	24,8617
5060	24,8616
5070	24,8616
5080	24,8616
5090	24,8615
5100	24,8615
5110	24,8614
5120	24,8614
5130	24,8613
5140	24,8612
5150	24,8612
5160	24,8611
5170	24,8611
5180	24,8611
5190	24,861
5200	24,861
5210	24,8609
5220	24,8609
5230	24,8608
5240	24,8608
5250	24,8608
5260	24,8607
5270	24,8607
5280	24,8606
5290	24,8605
5300	24,8605
5310	24,8605
5320	24,8604
5330	24,8604
5340	24,8603
5350	24,8603
5360	24,8602
5370	24,8602
5380	24,8601
5390	24,8601
5400	24,86
5410	24,86
5420	24,86
5430	24,8599
5440	24,8598
5450	24,8598
5460	24,8597
5470	24,8597
5480	24,8597
5490	24,8596
5500	24,8596
5510	24,8595
5520	24,8595
5530	24,8594
5540	24,8594
5550	24,8594
5560	24,8593
5570	24,8593
5580	24,8592
5590	24,8591
5600	24,8591
5610	24,8591
5620	24,859
5630	24,859
5640	24,8589
5650	24,8589
5660	24,8588
5670	24,8588
5680	24,8588
5690	24,8587
5700	24,8587
5710	24,8586
5720	24,8585
5730	24,8585
5740	24,8585
5750	24,8584
5760	24,8584
5770	24,8583
5780	24,8583
5790	24,8582
5800	24,8582
5810	24,8581
5820	24,8581
5830	24,858
5840	24,858
5850	24,858
5860	24,8579
5870	24,8579
5880	24,8578
5890	24,8577
5900	24,8577
5910	24,8577
5920	24,8576
5930	24,8576
5940	24,8575
5950	24,8575
5960	24,8574
5970	24,8574
5980	24,8573
5990	24,8573
6000	24,8573
6010	24,8572
6020	24,8571
6030	24,8571
6040	24,857
6050	24,857
6060	24,8569
6070	24,8569
6080	24,8569
6090	24,8568
6100	24,8568
6110	24,8567
6120	24,8567
6130	24,8567
6140	24,8566
6150	24,8566
6160	24,8565
6170	24,8564
6180	24,8564
6190	24,8563
6200	24,8563
6210	24,8562
6220	24,8562
6230	24,8562
6240	24,8561
6250	24,8561
6260	24,856
6270	24,856
6280	24,8559
6290	24,8558
6300	24,8558
